r_def,loc,mun,est,est_d,ageb,t_loc,cd_a,ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,c_res,par_c,sex,eda,nac_dia,nac_mes,nac_anio,l_nac_c,cs_p12,cs_p13_1,cs_p13_2,cs_p14_c,cs_p15,cs_p16,cs_p17,n_hij,e_con,cs_ad_mot,cs_p20_des,cs_ad_des,cs_nr_mot,cs_p22_des,cs_nr_ori,ur,zona,salario,fac,clase1,clase2,clase3,pos_ocu,seg_soc,rama,c_ocu11c,ing7c,dur9c,emple7c,medica5c,buscar5c,rama_est1,rama_est2,dur_est,ambito1,ambito2,tue1,tue2,tue3,busqueda,d_ant_lab,d_cexp_est,dur_des,sub_o,s_clasifi,remune2c,pre_asa,tip_con,dispo,nodispo,c_inac5c,pnea_est,niv_ins,eda5c,eda7c,eda12c,eda19c,hij5c,domestico,anios_esc,hrsocup,ingocup,ing_x_hrs,tpg_p8a,tcco,cp_anoc,imssissste,ma48me1sm,p14apoyos,scian,t_tra,emp_ppal,tue_ppal,trans_ppal,mh_fil2,mh_col,sec_ins
0,1,17,30,119,0,1,1,9,40004,920150,101,88,5,1,0,2,219,1,1,101,1,46,7,6,1972,9,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,1606,1,1,1,1,1,4,9,7,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,0,3,12,40,0,0,0,0,0,2,0,0,20,1,2,2,0,3,2,5
0,1,17,30,119,0,1,1,9,40004,920150,101,88,5,1,0,2,219,2,1,201,2,38,5,6,1980,9,1,3,3, , , ,2,2,5, , , , , , ,1,2,3080,1606,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,3,5,10,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,17,30,119,0,1,1,9,40004,920150,101,88,5,1,0,2,219,3,1,301,2,20,2,7,1998,9,1,4,3, , , ,2,0,6, , , , , , ,1,2,3080,1606,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,1,2,2,7,1,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,17,30,119,0,1,1,9,40004,920150,101,88,5,1,0,2,219,4,1,301,2,2,9,11,2016,9, , , , , , , , , , , , , , , ,1,2,3080,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40005,913239,101,9,1,1,0,2,219,1,1,101,2,40,24,4,1978,21,1,3,3, , , ,2,2,5, , , , , , ,1,2,3080,1168,1,1,1,1,2,4,7,2,6,2,1,4,3,7,4,2,2,3,5,0,2,0,0,0,0,0,2,2,5,0,0,0,0,3,2,4,6,11,2,3,9,40,5375,31.25,0,0,0,4,0,0,8,1,1,1,0,1,3,8
0,1,11,20,118,0,1,1,9,40005,913239,101,9,1,1,0,2,219,2,1,201,1,71,11,2,1948,32,1,3,3, , , ,2, ,5, , , , , , ,1,2,3080,1168,1,1,1,1,2,4,7,2,6,2,1,4,3,7,4,2,2,3,5,0,2,0,0,0,0,0,2,2,5,0,0,0,0,3,4,6,11,17,0,3,9,40,5375,31.25,0,0,0,4,0,0,8,1,1,1,0,1,3,8
0,1,11,20,118,0,1,1,9,40005,913239,101,9,1,1,0,2,219,3,1,301,1,26,9,3,1993,9,1,4,3, , , ,2, ,6, , , , , , ,1,2,3080,1168,1,1,1,1,2,4,7,2,6,2,1,4,3,7,4,2,2,3,5,0,2,0,0,0,0,0,2,2,5,0,0,0,0,4,2,2,3,8,0,3,12,40,5375,31.25,0,0,0,4,0,0,8,1,1,1,0,1,3,8
0,1,11,20,118,0,1,1,9,40005,913239,101,9,1,1,0,2,219,4,1,301,2,19,27,1,2000,9,1,3,3, , , ,2,0,6, , , , , , ,1,2,3080,1168,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,1,1,1,6,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40005,913239,101,56,2,1,1,2,219,1,1,101,1,56,19,1,1963,11,1,2,6, , , ,2, ,5, , , , , , ,1,2,3080,1168,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,3,5,9,14,0,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40005,913239,101,56,2,1,1,2,219,2,1,201,2,55,24,2,1964,11,1,3,3, , , ,2,3,5, , , , , , ,1,2,3080,1168,1,1,1,1,2,4,8,7,2,1,1,4,3,10,2,2,8,3,6,0,2,0,0,0,1,2,1,2,5,0,0,0,0,3,3,5,9,14,3,3,9,5,0,0,0,0,0,4,0,0,19,1,1,2,0,2,1,9
0,1,11,20,118,0,1,1,9,40005,913239,101,56,2,1,1,2,219,3,1,301,2,27,25,2,1992,9,1,4,3, , , ,2,0,6, , , , , , ,1,2,3080,1168,1,1,1,1,1,4,6,7,6,7,3,4,3,8,4,3,0,1,1,0,2,0,0,0,0,0,1,1,4,0,0,0,0,4,2,2,3,8,1,3,12,48,0,0,0,0,0,1,0,0,14,1,2,2,0,3,2,2
0,1,11,20,118,0,1,1,9,40005,913239,101,98,3,1,0,2,219,1,1,101,2,25,16,3,1994,9,1,3,3, , , ,2,2,6, , , , , , ,1,2,3080,1168,1,1,1,1,2,4,7,2,8,2,1,4,3,7,5,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,2,2,3,8,2,3,9,63,6000,22.14839,0,3,0,4,0,0,8,1,1,1,0,1,1,8
0,1,11,20,118,0,1,1,9,40005,913239,101,98,3,1,0,2,219,2,1,301,1,7,31,3,2012,9,2,1,2, , , ,1, , , , , , , , ,1,2,3080,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40005,913239,101,98,3,1,0,2,219,3,1,301,2,1,11,3,2018,9, , , , , , , , , , , , , , , ,1,2,3080,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,11,20,118,0,1,1,9,40005,913239,101,178,5,1,0,2,219,1,1,101,2,55,2,8,1963,9,1,7,3,5711,3,2,2,2,3, , , , , , ,1,2,3080,1168,1,1,1,3,2,2,5,2,3,1,1,4,2,3,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,9,14,2,3,15,15,0,0,0,0,1,4,0,0,5,1,1,1,0,1,7,8
0,1,10,30,119,0,1,1,9,40006,911752,101,9,1,1,0,2,219,1,1,101,1,64,23,12,1954,9,1,7,4,5411,3,1,2, ,5, , , , , , ,1,2,3080,982,1,1,1,1,1,4,2,5,3,6,3,4,3,9,3,2,5,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,6,10,15,0,4,16,20,24000,279.06977,0,0,0,2,0,0,15,2,2,2,0,3,2,7
0,1,10,30,119,0,1,1,9,40006,911752,101,9,1,1,0,2,219,2,1,201,2,56,19,6,1962,9,1,8,2,7224, ,1,2,0,5, , , , , , ,1,2,3080,982,1,1,1,1,1,4,1,5,3,5,3,4,3,9,3,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,9,14,1,3,18,20,24000,279.06977,0,0,0,2,0,0,15,1,2,2,0,3,2,7
0,1,10,30,119,0,1,1,9,40006,911752,101,75,3,1,0,2,219,1,1,101,2,55,28,1,1964,9,1,7,5,5531,3,1,2,2,6, , , , , , ,1,2,3080,982,1,1,1,1,1,4,4,7,6,6,3,4,3,8,4,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,9,14,2,3,17,40,0,0,0,0,0,1,0,0,14,1,2,2,0,3,2,2
0,1,10,30,119,0,1,1,9,40006,911752,101,75,3,1,0,2,219,2,1,301,2,28,6,11,1990,9,1,7,3,5335,3,2,1,0,6, , , , , , ,1,2,3080,982,1,1,1,1,1,4,4,7,4,6,3,4,3,8,3,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,1,2,15,30,0,0,0,0,0,1,0,0,14,1,2,2,0,3,2,2
0,1,10,30,119,0,1,1,9,40006,911752,101,106,4,1,0,2,219,1,1,101,1,27,30,9,1991,21,1,4,3, , , ,2, ,6, , , , , , ,1,2,3080,982,1,1,1,1,2,4,8,3,8,2,4,4,3,10,5,2,3,3,5,0,2,0,0,0,0,0,1,1,5,0,0,0,0,4,2,2,3,8,0,3,12,66,0,0,0,0,0,4,0,0,19,1,1,1,0,1,1,8
0,1,10,30,119,0,1,1,9,40006,911752,101,131,5,1,0,2,219,1,1,101,1,38,99,99,1981,9,1,7,4,5222,3,1,2, ,1, , , , , , ,1,2,3080,982,1,1,1,1,1,4,4,7,6,5,3,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,0,3,16,48,0,0,0,0,0,1,0,0,14,1,2,2,0,3,2,2
0,1,10,30,119,0,1,1,9,40006,911752,101,131,5,1,0,2,219,2,1,201,2,32,99,99,1987,9,1,8,2,7330, ,1,2,2,1, , , , , , ,1,2,3080,982,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,2,3,4,9,2,8,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,10,30,119,0,1,1,9,40006,911752,101,131,5,1,0,2,219,3,1,301,1,7,99,99,2012,9,1,1,3, , , ,1, , , , , , , , ,1,2,3080,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,10,30,119,0,1,1,9,40006,911752,101,131,5,1,0,2,219,4,1,301,2,3,99,99,2016,9, , , , , , , , , , , , , , , ,1,2,3080,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,16,40,120,0,1,1,9,40007,919511,101,4,1,1,0,2,219,1,1,101,1,56,23,3,1963,9,1,8,2,7341, ,1,2, ,1, , , , , , ,1,2,3080,2123,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,3,5,9,14,0,3,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,16,40,120,0,1,1,9,40007,919511,101,4,1,1,0,2,219,2,1,201,2,45,7,4,1973,9,1,8,1,7341, ,1,2,2,1, , , , , , ,1,2,3080,2123,1,1,1,1,1,4,1,4,4,3,3,4,3,10,3,2,4,2,3,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,2,3,17,25,0,0,0,0,0,1,0,0,19,1,2,2,0,3,2,6
0,1,16,40,120,0,1,1,9,40007,919511,101,20,2,1,0,2,219,1,1,101,1,54,99,99,1965,9,1,8,2,7333, ,1,2, ,5, , , , , , ,1,2,3080,2123,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,5,8,13,0,6,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,28,1,1,0,2,219,1,1,101,1,49,30,3,1970,15,1,7,5,5513,3,1,2, ,5, , , , , , ,1,2,3080,1089,1,1,1,3,2,1,5,3,6,1,1,4,2,4,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,12,0,3,17,40,8600,50,0,0,0,4,0,0,4,1,1,1,0,1,7,8
0,1,13,20,118,0,1,1,9,40008,915641,101,28,1,1,0,2,219,3,1,301,1,20,23,10,1998,9,1,7,1,5321,3,2,1, ,6, , , , , , ,1,2,3080,1089,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,7,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,28,1,1,0,2,219,4,1,301,2,13,8,12,2005,9,1,3,1, , , ,1,0,6, , , , , , ,1,2,3080,1089,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,1,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,65,2,1,0,2,219,1,1,101,2,28,22,4,1990,9,1,4,3, , , ,2,1,6, , , , , , ,1,2,3080,1089,1,1,1,1,1,4,9,3,5,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,2,3,12,36,7000,45.21964,0,0,0,2,0,0,20,1,2,2,0,3,2,5
0,1,13,20,118,0,1,1,9,40008,915641,101,65,2,1,0,2,219,2,1,301,1,3,30,11,2015,9, , , , , , , , , , , , , , , ,1,2,3080,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,101,3,1,0,2,219,1,1,101,1,58,27,6,1960,9,1,9,4,8411, ,1,2, ,5, , , , , , ,1,2,3080,1089,1,1,1,1,1,4,2,5,4,6,3,4,3,9,3,2,6,2,4,2,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,9,14,0,3,22,30,60000,465.11628,0,0,0,2,0,0,15,1,2,2,0,3,2,7
0,1,13,20,118,0,1,1,9,40008,915641,101,101,3,1,0,2,219,2,1,201,2,50,1,12,1968,9,1,8,3,7411, ,1,2,2,5, , , , , , ,1,2,3080,1089,1,1,1,1,1,4,2,5,6,6,3,4,3,9,4,2,5,2,4,1,2,0,0,0,0,0,1,1,2,0,0,0,0,4,3,5,8,13,2,3,19,40,20000,116.27907,0,0,0,2,0,0,15,1,2,2,0,3,2,7
0,1,13,20,118,0,1,1,9,40008,915641,101,101,3,1,0,2,219,3,1,301,1,18,11,1,2001,9,1,4,1, , , ,1, ,6, , , , , , ,1,2,3080,1089,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,101,3,1,0,2,219,4,3,301,2,18,18,4,2000,221,1,4,2, , , ,1,0,6, , , ,9, , ,1,2,3080,1089,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,101,3,1,0,2,219,5,3,301,1,27,99,8,1991,9,1,7,4,5321,3,2,1, ,6, , , ,9, , ,1,2,3080,1089,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,2,2,3,8,0,7,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,137,4,1,0,2,219,1,1,101,1,47,15,5,1971,9,1,4,2, , , ,2, ,5, , , , , , ,1,2,3080,1089,1,1,1,2,2,1,5,4,6,4,1,4,2,4,4,2,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,12,0,1,11,46,0,0,0,0,0,4,0,0,4,1,2,2,0,3,6,2
0,1,13,20,118,0,1,1,9,40008,915641,101,137,4,1,0,2,219,2,1,201,2,48,12,12,1970,9,1,6,3,2814,2,1,1,3,5, , , , , , ,1,2,3080,1089,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,3,4,7,12,3,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,137,4,1,0,2,219,3,1,301,1,14,8,5,2004,9,1,3,2, , , ,1, ,6, , , , , , ,1,2,3080,1089,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,7,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,137,4,1,0,2,219,4,1,301,1,23,24,11,1995,9,1,4,2, , , ,2, ,1, , , , , , ,1,2,3080,1089,1,1,1,1,2,1,5,3,7,3,1,4,2,4,5,2,3,1,1,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,1,2,2,7,0,3,11,56,8600,35.71429,0,0,0,4,0,0,4,1,1,2,0,3,1,2
0,1,13,20,118,0,1,1,9,40008,915641,101,137,4,1,0,2,219,5,1,417,2,19,28,2,2000,9,1,4,1, , , ,1,1,1, , , , , , ,1,2,3080,1089,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,1,1,1,6,2,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,137,4,1,0,2,219,7,1,301,1,26,1,3,1993,9,1,7,3,5314,3,2,1, ,2, , , , , , ,1,2,3080,1089,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,2,2,3,8,0,7,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,171,5,1,0,2,219,1,1,101,2,46,23,10,1972,9,1,3,3, , , ,2,3,5, , , , , , ,1,2,3080,1089,1,1,1,1,2,3,6,1,8,2,1,4,3,5,5,2,3,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,3,4,7,12,3,3,9,60,1290,5,0,2,0,4,1,0,7,1,1,1,0,1,1,8
0,1,13,20,118,0,1,1,9,40008,915641,101,171,5,1,0,2,219,2,1,201,1,41,25,5,1977,9,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,1089,1,1,1,1,2,6,10,1,8,2,1,4,1,1,5,1,0,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,2,4,6,11,0,1,12,60,860,3.33333,0,2,0,4,1,0,1,1,1,2,0,4,1,3
0,1,13,20,118,0,1,1,9,40008,915641,101,171,5,1,0,2,219,3,1,301,1,27,20,1,1992,9,1,4,2, , , ,2, ,6, , , , , , ,1,2,3080,1089,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,3,2,2,3,8,0,6,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,171,5,1,0,2,219,4,1,301,2,15,11,7,2003,9,1,3,3, , , ,1,0,6, , , , , , ,1,2,3080,1089,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,13,20,118,0,1,1,9,40008,915641,101,171,5,1,0,2,219,5,1,301,1,10,9,5,2008,9,1,2,4, , , ,1, , , , , , , , ,1,2,3080,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,30,119,0,1,1,9,40009,917871,101,100,3,1,0,2,219,1,1,101,1,29,26,10,1989,9,1,4,3, , , ,2, ,6, , , , , , ,1,2,3080,1688,1,1,1,3,2,4,1,2,2,1,1,4,3,10,2,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8,0,3,12,3,5000,387.5969,0,0,0,4,0,0,17,2,2,2,0,3,8,4
0,1,15,30,119,0,1,1,9,40009,917871,101,153,4,1,0,2,219,1,1,101,2,49,16,1,1970,9,1,3,3, , , ,2,2,5, , , , , , ,1,2,3080,1688,1,1,1,1,1,4,8,2,6,6,3,4,3,8,4,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,4,7,12,2,3,9,48,4713,22.8343,0,0,0,1,0,0,14,1,2,2,0,3,2,2
0,1,15,30,119,0,1,1,9,40009,917871,101,153,4,1,0,2,219,2,1,301,2,26,4,7,1992,9,1,7,3,5335,3,1,2,1,1, , , , , , ,1,2,3080,1688,1,1,1,1,1,4,4,2,6,5,3,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,2,3,15,42,0,0,0,0,0,1,0,0,14,1,2,2,0,3,2,2
0,1,15,30,119,0,1,1,9,40009,917871,101,153,4,1,0,2,219,3,1,409,1,7,12,7,2011,9,1,2,1, , , ,1, , , , , , , , ,1,2,3080,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,30,119,0,1,1,9,40009,917871,101,153,4,1,0,2,219,4,1,417,1,26,11,4,1992,9,1,7,4,5517,3,1,2, ,1, , , , , , ,1,2,3080,1688,1,1,1,3,2,4,7,2,8,1,1,4,3,7,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8,0,1,16,60,0,0,0,3,1,4,0,0,8,1,1,1,0,1,7,8
0,1,15,30,119,0,1,1,9,40009,917871,101,175,5,1,0,2,219,1,1,101,1,28,3,10,1990,15,1,7,4,5213,3,1,2, ,1, , , , , , ,1,2,3080,1688,1,1,1,1,1,3,1,3,6,6,3,4,3,5,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,0,3,16,40,0,0,0,0,0,1,0,0,6,1,2,2,0,3,2,2
0,1,15,30,119,0,1,1,9,40009,917871,101,175,5,1,0,2,219,2,1,201,2,28,3,11,1990,9,1,7,4,5213,3,1,2,0,1, , , , , , ,1,2,3080,1688,1,1,1,1,1,4,4,3,6,5,3,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,1,3,16,40,8600,50,0,0,0,1,0,0,10,1,2,2,0,3,2,1
0,1,6,30,119,0,1,1,9,40010,905983,101,52,2,1,0,2,219,1,1,101,1,56,99,99,1963,300,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,1020,1,1,1,3,2,7,11,7,6,1,1,4,4,0,4,3,0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,9,14,0,3,12,40,0,0,0,0,1,4,0,0,21,1,1,1,0,1,7,8
0,1,6,30,119,0,1,1,9,40010,905983,101,52,2,1,0,2,219,2,1,201,2,57,99,99,1962,300,1,4,3, , , ,2,2,5, , , , , , ,1,2,3080,1020,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,3,5,9,14,2,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,6,30,119,0,1,1,9,40010,905983,101,52,2,1,0,2,219,4,1,301,1,26,2,7,1992,300,1,4,3, , , ,2, ,1, , , , , , ,1,2,3080,1020,1,1,1,3,2,3,6,7,6,1,1,4,3,5,4,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8,0,3,12,48,0,0,0,0,1,4,0,0,7,1,1,1,0,1,7,8
0,1,6,30,119,0,1,1,9,40010,905983,101,52,2,1,0,2,219,5,1,417,2,22,99,99,1997,300,1,4,3, , , ,2,1,1, , , , , , ,1,2,3080,1020,1,1,1,1,2,3,11,7,6,5,1,4,3,5,4,2,5,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,1,2,2,7,2,3,12,40,0,0,0,0,0,4,0,0,7,1,1,1,0,1,1,8
0,1,6,30,119,0,1,1,9,40010,905983,101,52,2,1,0,2,219,6,1,409,2,2,99,99,2017,9, , , , , , , , , , , , , , , ,1,2,3080,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,30,119,0,1,1,9,40010,905983,101,83,3,1,0,2,219,1,1,101,2,35,27,8,1983,12,1,7,1,5334,3,2,2,0,6, , , , , , ,1,2,3080,1020,1,1,1,1,1,4,1,3,7,5,3,4,3,7,5,2,4,1,1,0,2,0,0,0,0,0,1,1,5,0,0,0,0,4,2,3,5,10,1,3,13,50,0,0,0,0,0,1,0,0,8,1,2,2,0,3,2,2
0,1,6,30,119,0,1,1,9,40010,905983,101,83,3,1,0,2,219,2,1,403,2,31,11,9,1987,12,1,7,1,5122,3,2,2,0,6, , , , , , ,1,2,3080,1020,1,1,1,1,1,4,3,4,4,5,3,4,3,9,3,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,1,3,13,30,0,0,0,0,0,2,0,0,15,1,2,2,0,3,2,7
0,1,6,30,119,0,1,1,9,40010,905983,101,114,4,1,0,2,219,1,1,101,2,54,16,12,1964,21,1,6,3,2334,2,1,2,0,6, , , , , , ,1,2,3080,1020,1,1,1,3,2,3,6,7,7,1,1,4,3,5,5,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,3,3,5,8,13,1,3,12,50,0,0,0,0,1,4,0,0,7,1,1,1,0,1,7,8
0,1,6,30,119,0,1,1,9,40010,905983,101,145,5,1,0,2,219,1,1,101,1,36,99,5,1982,15,1,7,5,5517,3,1,2, ,5, , , , , , ,1,2,3080,1020,1,1,1,1,1,4,1,2,9,7,3,4,3,8,6,3,0,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,4,2,3,5,10,0,4,17,0,0,0,0,0,0,1,0,0,12,1,2,2,0,3,2,2
